AccountID,CustomerAge,CustomerOccupation,AccountBalance,PreviousTransactionDate
AC00241,19,Student,1642.34,2024-11-04 08:09:29
AC00308,36,Engineer,6481.35,2024-11-04 08:11:10
AC00308,37,Doctor,5619.91,2024-11-04 08:07:38
AC00088,27,Student,1661.1,2024-11-04 08:11:11
AC00370,53,Engineer,2958.43,2024-11-04 08:07:03
AC00073,60,Retired,3506.11,2024-11-04 08:08:48
AC00452,67,Retired,6683.31,2024-11-04 08:10:51
AC00111,69,Retired,1619.16,2024-11-04 08:07:07
AC00150,57,Doctor,12470.62,2024-11-04 08:06:42
AC00103,38,Doctor,5184.13,2024-11-04 08:12:12
AC00176,26,Student,165.75,2024-11-04 08:10:19
AC00194,27,Student,4846.68,2024-11-04 08:11:14
AC00225,25,Student,1697.58,2024-11-04 08:07:09
AC00267,63,Retired,3896.08,2024-11-04 08:12:21
AC00129,74,Retired,3651.07,2024-11-04 08:07:59
AC00362,51,Engineer,4480.43,2024-11-04 08:07:09
AC00155,47,Doctor,667.66,2024-11-04 08:07:56
AC00019,43,Engineer,5595.22,2024-11-04 08:12:22
AC00028,18,Student,1588.31,2024-11-04 08:07:07
AC00459,58,Doctor,12709.58,2024-11-04 08:09:08
AC00069,30,Engineer,6570.94,2024-11-04 08:07:21
AC00046,45,Doctor,8892.62,2024-11-04 08:09:52
AC00067,68,Doctor,11729.51,2024-11-04 08:10:37
AC00257,35,Doctor,12104.51,2024-11-04 08:07:27
AC00215,52,Retired,3495.51,2024-11-04 08:11:44
AC00152,68,Doctor,7855.01,2024-11-04 08:10:15
AC00306,35,Engineer,8843.44,2024-11-04 08:09:53
AC00340,29,Doctor,11826.52,2024-11-04 08:06:23
AC00116,67,Retired,7932.51,2024-11-04 08:07:06
AC00306,69,Retired,4710.04,2024-11-04 08:06:47
AC00032,57,Engineer,7310.83,2024-11-04 08:08:05
AC00374,23,Student,1879.82,2024-11-04 08:08:30
AC00303,43,Doctor,9018.33,2024-11-04 08:06:53
AC00464,47,Doctor,13899.24,2024-11-04 08:09:19
AC00245,61,Doctor,12613.25,2024-11-04 08:12:21
AC00373,24,Student,765.15,2024-11-04 08:11:34
AC00386,55,Engineer,7794.84,2024-11-04 08:07:49
AC00078,43,Doctor,7541.16,2024-11-04 08:07:45
AC00424,46,Engineer,8356.88,2024-11-04 08:08:21
AC00033,72,Retired,1445.47,2024-11-04 08:08:28
AC00046,35,Engineer,5141.32,2024-11-04 08:11:10
AC00298,27,Student,1696.15,2024-11-04 08:08:42
AC00432,19,Student,1806.08,2024-11-04 08:07:22
AC00439,27,Engineer,5908.04,2024-11-04 08:10:25
AC00407,42,Engineer,4207.27,2024-11-04 08:09:38
AC00004,57,Doctor,8365.37,2024-11-04 08:12:02
AC00079,27,Engineer,7261.7,2024-11-04 08:06:39
AC00356,62,Retired,5008.59,2024-11-04 08:12:13
AC00269,24,Student,4287.82,2024-11-04 08:06:55
AC00439,63,Doctor,10513.52,2024-11-04 08:09:32
AC00014,19,Student,690.52,2024-11-04 08:11:25
AC00140,26,Student,1788.27,2024-11-04 08:07:56
AC00460,42,Engineer,4672.8,2024-11-04 08:10:22
AC00494,41,Engineer,3677.63,2024-11-04 08:09:36
AC00325,42,Engineer,6911.2,2024-11-04 08:08:50
AC00150,39,Doctor,12027.68,2024-11-04 08:06:59
AC00242,36,Doctor,184.72,2024-11-04 08:10:58
AC00222,28,Student,101.25,2024-11-04 08:10:27
AC00170,38,Engineer,5771.4,2024-11-04 08:10:43
AC00043,55,Retired,4539.99,2024-11-04 08:12:08
AC00487,25,Student,193.8,2024-11-04 08:11:33
AC00315,44,Engineer,9138.76,2024-11-04 08:09:14
AC00312,18,Student,941.49,2024-11-04 08:07:49
AC00483,26,Student,566.83,2024-11-04 08:12:01
AC00430,52,Retired,1550.48,2024-11-04 08:10:10
AC00320,70,Doctor,9038.63,2024-11-04 08:06:36
AC00464,40,Engineer,6640.51,2024-11-04 08:08:42
AC00436,52,Retired,5400.44,2024-11-04 08:12:15
AC00279,32,Doctor,6980.98,2024-11-04 08:09:06
AC00436,57,Doctor,5209.16,2024-11-04 08:11:08
AC00251,53,Retired,2342.64,2024-11-04 08:11:08
AC00412,27,Student,136.77,2024-11-04 08:09:01
AC00284,64,Retired,6860.18,2024-11-04 08:07:37
AC00054,24,Student,409.26,2024-11-04 08:11:42
AC00128,23,Student,383.58,2024-11-04 08:07:14
AC00236,64,Retired,2411.02,2024-11-04 08:11:16
AC00275,36,Doctor,6756.13,2024-11-04 08:08:48
AC00122,42,Doctor,7879.66,2024-11-04 08:07:22
AC00302,24,Student,9297.5,2024-11-04 08:10:13
AC00058,51,Engineer,7531.43,2024-11-04 08:07:25
AC00058,25,Student,899.15,2024-11-04 08:07:39
AC00042,54,Retired,1431.6,2024-11-04 08:12:12
AC00276,22,Student,4500.26,2024-11-04 08:09:58
AC00275,50,Engineer,6735.74,2024-11-04 08:09:11
AC00070,73,Retired,3037.97,2024-11-04 08:07:59
AC00317,32,Engineer,9040.33,2024-11-04 08:07:57
AC00347,26,Student,796.63,2024-11-04 08:11:11
AC00179,52,Engineer,9199.52,2024-11-04 08:09:54
AC00172,53,Engineer,8037.87,2024-11-04 08:10:58
AC00051,18,Student,1081.79,2024-11-04 08:10:56
AC00202,34,Engineer,3812.87,2024-11-04 08:09:54
AC00125,28,Engineer,940.91,2024-11-04 08:06:59
AC00311,57,Retired,6474.34,2024-11-04 08:06:41
AC00116,48,Engineer,2498.48,2024-11-04 08:07:08
AC00265,64,Doctor,9578.74,2024-11-04 08:11:35
AC00493,49,Doctor,7346.66,2024-11-04 08:10:12
AC00057,21,Student,811.86,2024-11-04 08:09:32
AC00279,36,Engineer,8579.69,2024-11-04 08:09:52
AC00322,65,Doctor,9013.1,2024-11-04 08:07:44
AC00182,45,Doctor,6863.02,2024-11-04 08:06:52
AC00432,75,Retired,2052.84,2024-11-04 08:12:03
AC00030,21,Student,1887.84,2024-11-04 08:11:06
AC00407,25,Student,6944.9,2024-11-04 08:07:24
AC00089,26,Student,1289.48,2024-11-04 08:11:13
AC00375,69,Doctor,13777.1,2024-11-04 08:10:49
AC00216,53,Engineer,4120.75,2024-11-04 08:08:53
AC00069,44,Doctor,10517.47,2024-11-04 08:08:08
AC00427,31,Engineer,5414.97,2024-11-04 08:10:48
AC00047,59,Doctor,13542.41,2024-11-04 08:10:53
AC00377,39,Engineer,5265.88,2024-11-04 08:10:50
AC00258,60,Engineer,6937.48,2024-11-04 08:09:06
AC00297,33,Doctor,12690.79,2024-11-04 08:11:29
AC00322,48,Doctor,254.75,2024-11-04 08:11:42
AC00095,56,Retired,3382.91,2024-11-04 08:08:39
AC00118,23,Student,1776.91,2024-11-04 08:12:22
AC00009,24,Student,131.25,2024-11-04 08:07:49
