,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,TransactionDuration,LoginAttempts
892,TX000893,AC00063,523.02,2023-05-19 18:32:45,Debit,Jacksonville,D000689,M010,83,1
893,TX000894,AC00090,50.26,2023-11-09 17:51:35,Debit,Las Vegas,D000268,M055,164,1
894,TX000895,AC00133,110.08,2023-11-20 17:15:13,Debit,Detroit,D000560,M059,95,1
895,TX000896,AC00357,54.47,2023-11-13 17:47:07,Credit,Philadelphia,D000434,M100,34,1
896,TX000897,AC00404,79.76,2023-04-03 16:25:35,Debit,Kansas City,D000110,M043,115,1
897,TX000898,AC00390,16.79,2023-11-06 16:42:34,Credit,Detroit,D000317,M023,146,1
898,TX000899,AC00083,1531.31,2023-10-23 18:00:29,Debit,San Diego,D000319,M078,62,4
899,TX000900,AC00161,68.62,2023-06-29 16:57:52,Debit,Omaha,D000044,M091,157,1
900,TX000901,AC00425,157.16,2023-03-13 17:34:30,Debit,New York,D000682,M068,280,1
901,TX000902,AC00363,643.38,2023-11-06 17:19:21,Credit,Detroit,D000251,M044,105,1
902,TX000903,AC00385,328.34,2023-10-12 16:17:47,Credit,San Diego,D000245,M014,31,1
903,TX000904,AC00045,72.68,2023-07-21 17:56:49,Debit,Seattle,D000697,M072,44,1
904,TX000905,AC00480,354.76,2023-05-17 16:30:05,Debit,Detroit,D000135,M065,279,1
905,TX000906,AC00369,793.88,2023-02-22 16:17:29,Credit,Los Angeles,D000317,M036,252,1
906,TX000907,AC00109,29.22,2023-02-27 18:33:48,Debit,Detroit,D000660,M056,69,1
907,TX000908,AC00264,653.97,2023-10-04 17:41:08,Debit,Miami,D000464,M067,100,1
908,TX000909,AC00076,366.43,2023-01-30 16:38:59,Credit,Portland,D000069,M080,92,1
909,TX000910,AC00438,120.86,2023-11-16 17:57:45,Debit,Colorado Springs,D000035,M081,162,4
910,TX000911,AC00453,233.74,2023-02-13 16:43:40,Debit,Boston,D000373,M056,142,1
911,TX000912,AC00222,471.84,2023-09-29 17:31:24,Debit,Raleigh,D000163,M080,138,1
912,TX000913,AC00179,213.4,2023-08-14 16:40:38,Credit,Fort Worth,D000203,M087,100,1
913,TX000914,AC00386,254.21,2023-05-22 16:48:08,Debit,Phoenix,D000487,M030,46,1
914,TX000915,AC00171,577.73,2023-11-10 16:26:28,Debit,San Jose,D000527,M033,63,1
915,TX000916,AC00336,170.26,2023-09-25 16:58:25,Debit,Chicago,D000445,M053,265,1
916,TX000917,AC00272,337.73,2023-05-23 17:12:39,Debit,San Antonio,D000480,M065,107,4
917,TX000918,AC00402,330.61,2023-07-06 16:04:39,Credit,Nashville,D000648,M099,113,1
918,TX000919,AC00136,132.33,2023-11-10 16:32:24,Credit,Phoenix,D000437,M004,47,1
919,TX000920,AC00280,672.74,2023-08-10 16:39:33,Credit,Colorado Springs,D000033,M068,118,1
920,TX000921,AC00352,74.04,2023-02-23 18:23:29,Debit,Memphis,D000103,M094,66,1
921,TX000922,AC00495,197.18,2023-05-09 16:47:42,Debit,Tucson,D000042,M011,135,1
922,TX000923,AC00061,21.15,2023-11-20 16:06:10,Debit,Columbus,D000484,M058,180,1
923,TX000924,AC00129,218.37,2023-06-05 16:27:31,Debit,Houston,D000651,M075,105,1
924,TX000925,AC00237,590.01,2023-02-06 16:42:16,Debit,San Jose,D000248,M044,140,3
925,TX000926,AC00230,697.82,2023-11-27 16:10:37,Debit,New York,D000377,M092,153,1
926,TX000927,AC00224,302.76,2023-11-16 17:14:01,Debit,Sacramento,D000640,M043,88,3
927,TX000928,AC00354,148.0,2023-01-23 16:48:16,Debit,Tucson,D000530,M065,35,1
928,TX000929,AC00479,22.26,2023-01-30 18:50:00,Debit,San Antonio,D000028,M057,56,1
929,TX000930,AC00329,0.86,2023-02-13 17:49:27,Debit,Colorado Springs,D000082,M050,139,1
930,TX000931,AC00160,757.1,2023-01-23 17:22:25,Debit,Atlanta,D000667,M071,203,1
931,TX000932,AC00050,38.81,2023-04-28 18:52:30,Credit,Virginia Beach,D000285,M001,145,1
932,TX000933,AC00200,76.51,2023-04-03 16:01:51,Credit,Mesa,D000242,M016,120,4
933,TX000934,AC00254,32.46,2023-03-10 18:59:46,Debit,Charlotte,D000536,M092,10,1
934,TX000935,AC00456,1022.75,2023-01-19 16:45:16,Credit,San Jose,D000294,M091,158,1
935,TX000936,AC00320,20.64,2023-04-20 16:01:05,Debit,Charlotte,D000063,M079,59,1
936,TX000937,AC00446,662.11,2023-02-02 16:52:26,Debit,Atlanta,D000416,M100,219,1
937,TX000938,AC00292,288.77,2023-11-13 16:42:16,Debit,Los Angeles,D000422,M025,110,1
938,TX000939,AC00111,35.05,2023-09-27 18:52:36,Debit,Boston,D000589,M047,105,1
939,TX000940,AC00157,214.73,2023-11-10 18:28:09,Credit,Los Angeles,D000104,M061,26,1
940,TX000941,AC00429,25.38,2023-10-23 16:03:09,Debit,Louisville,D000222,M024,66,1
941,TX000942,AC00182,617.66,2023-01-30 16:34:16,Debit,Memphis,D000116,M036,40,1
942,TX000943,AC00166,446.39,2023-12-12 17:41:53,Debit,Houston,D000102,M019,77,1
943,TX000944,AC00005,377.92,2023-02-22 17:29:36,Debit,Raleigh,D000360,M029,204,1
944,TX000945,AC00459,11.04,2023-02-13 18:17:28,Debit,Phoenix,D000638,M036,43,1
945,TX000946,AC00432,275.46,2023-07-24 17:09:05,Debit,Fort Worth,D000027,M032,67,1
946,TX000947,AC00317,179.76,2023-07-12 16:11:30,Debit,Philadelphia,D000038,M039,81,1
947,TX000948,AC00377,32.34,2023-06-21 16:52:25,Debit,Kansas City,D000622,M080,45,1
948,TX000949,AC00130,273.92,2023-07-04 17:50:02,Debit,Portland,D000646,M053,109,1
949,TX000950,AC00236,375.45,2023-12-05 17:57:39,Debit,Fort Worth,D000310,M015,32,1
950,TX000951,AC00243,388.98,2023-08-21 17:10:10,Debit,Fresno,D000548,M005,155,1
951,TX000952,AC00017,492.84,2023-03-01 17:43:22,Debit,Indianapolis,D000514,M081,38,1
952,TX000953,AC00295,148.85,2023-11-29 16:46:49,Debit,Mesa,D000441,M021,25,1
953,TX000954,AC00187,119.95,2023-04-10 17:53:04,Credit,Philadelphia,D000292,M092,47,5
954,TX000955,AC00395,391.66,2023-07-10 17:29:39,Debit,Fresno,D000271,M062,103,1
955,TX000956,AC00225,185.99,2023-04-24 16:49:48,Credit,Fresno,D000674,M026,53,1
956,TX000957,AC00355,322.48,2023-03-13 16:10:41,Debit,Jacksonville,D000649,M066,57,1
957,TX000958,AC00217,20.27,2023-12-04 16:27:40,Debit,Miami,D000649,M065,22,1
958,TX000959,AC00282,280.61,2023-11-27 16:37:11,Debit,Mesa,D000485,M085,129,3
959,TX000960,AC00477,199.02,2023-05-29 16:31:37,Debit,Houston,D000359,M005,269,1
960,TX000961,AC00158,104.23,2023-10-17 16:41:39,Credit,Louisville,D000621,M081,108,1
961,TX000962,AC00174,353.59,2023-08-11 17:57:52,Credit,New York,D000311,M046,109,5
962,TX000963,AC00124,55.86,2023-01-23 17:18:16,Debit,Seattle,D000211,M007,68,1
963,TX000964,AC00247,10.77,2023-03-08 16:58:31,Debit,Indianapolis,D000253,M096,178,1
964,TX000965,AC00297,95.55,2023-04-10 16:25:15,Debit,Louisville,D000595,M060,51,1
965,TX000966,AC00114,477.07,2023-11-27 16:30:37,Debit,Columbus,D000503,M096,278,1
966,TX000967,AC00170,9.1,2023-03-02 16:09:39,Credit,San Francisco,D000158,M047,63,1
967,TX000968,AC00185,21.41,2023-12-04 16:27:03,Debit,Louisville,D000092,M062,99,1
968,TX000969,AC00487,278.28,2023-10-02 16:20:52,Debit,Jacksonville,D000038,M097,26,1
969,TX000970,AC00280,388.1,2023-08-21 18:06:59,Credit,Los Angeles,D000653,M019,40,1
970,TX000971,AC00017,215.39,2023-06-21 16:23:53,Debit,Detroit,D000409,M019,216,1
971,TX000972,AC00496,194.37,2023-04-26 17:55:11,Debit,Milwaukee,D000151,M024,161,1
972,TX000973,AC00304,37.7,2023-06-29 16:04:17,Debit,Miami,D000344,M038,109,1
973,TX000974,AC00475,19.59,2023-06-16 18:47:34,Debit,Charlotte,D000529,M016,122,1
974,TX000975,AC00111,81.35,2023-01-23 17:39:08,Debit,Houston,D000242,M028,103,1
975,TX000976,AC00316,314.54,2023-09-29 16:34:03,Credit,Virginia Beach,D000168,M035,228,1
976,TX000977,AC00007,466.64,2023-09-04 16:57:31,Debit,Las Vegas,D000327,M082,11,1
977,TX000978,AC00033,397.01,2023-08-07 17:45:52,Debit,Los Angeles,D000044,M058,100,1
978,TX000979,AC00453,472.48,2023-02-27 17:06:36,Debit,New York,D000149,M099,87,1
979,TX000980,AC00147,67.15,2023-11-20 17:17:05,Debit,Indianapolis,D000661,M001,14,1
980,TX000981,AC00401,102.67,2023-05-10 17:41:59,Debit,Albuquerque,D000097,M091,119,1
981,TX000982,AC00336,460.09,2023-03-06 17:05:25,Credit,Fresno,D000033,M081,146,3
982,TX000983,AC00281,453.49,2023-01-02 16:06:29,Debit,Seattle,D000471,M088,147,1
983,TX000984,AC00082,267.17,2023-08-24 16:56:36,Debit,Seattle,D000638,M100,170,1
984,TX000985,AC00247,111.26,2023-08-18 17:07:18,Debit,Boston,D000102,M096,43,1
985,TX000986,AC00278,121.17,2023-12-25 17:31:16,Debit,Phoenix,D000573,M053,158,1
986,TX000987,AC00176,213.28,2023-12-25 18:29:05,Debit,Mesa,D000034,M088,94,1
987,TX000988,AC00159,187.88,2023-08-10 16:39:44,Debit,Nashville,D000034,M017,180,1
988,TX000989,AC00035,471.88,2023-10-30 18:44:22,Credit,San Jose,D000317,M054,141,1
989,TX000990,AC00463,83.79,2023-10-12 16:37:49,Debit,Nashville,D000176,M031,47,1
990,TX000991,AC00339,212.14,2023-08-14 17:28:37,Debit,Austin,D000269,M047,105,1
991,TX000992,AC00239,99.16,2023-02-28 17:55:00,Debit,San Francisco,D000573,M045,202,1
992,TX000993,AC00090,839.33,2023-05-02 16:03:23,Credit,Louisville,D000579,M071,86,1
993,TX000994,AC00144,29.91,2023-07-31 16:26:33,Credit,Philadelphia,D000551,M034,43,3
994,TX000995,AC00488,4.24,2023-04-17 16:46:31,Debit,San Diego,D000226,M086,38,1
995,TX000996,AC00039,50.29,2023-09-18 16:13:38,Credit,Raleigh,D000499,M028,64,1
996,TX000997,AC00475,135.85,2023-08-03 17:25:57,Debit,Fresno,D000430,M015,269,1
997,TX000998,AC00368,368.53,2023-04-03 16:09:09,Debit,Raleigh,D000469,M099,34,1
998,TX000999,AC00339,17.95,2023-06-05 17:22:19,Credit,Sacramento,D000411,M027,135,1
999,TX001000,AC00297,127.8,2023-03-02 16:05:52,Credit,Virginia Beach,D000376,M026,47,1
1000,TX001001,AC00345,16.73,2023-02-22 17:39:54,Debit,Houston,D000411,M073,48,1
1001,TX001002,AC00458,317.12,2023-12-11 16:03:50,Debit,Fort Worth,D000007,M018,80,1
1002,TX001003,AC00062,476.63,2023-07-25 17:17:49,Debit,Charlotte,D000697,M037,115,1
1003,TX001004,AC00070,156.58,2023-09-18 16:03:10,Debit,Portland,D000079,M083,160,1
1004,TX001005,AC00183,55.12,2023-09-18 16:19:03,Credit,Houston,D000219,M021,261,1
1005,TX001006,AC00190,15.74,2023-01-09 16:05:02,Debit,Denver,D000064,M051,38,1
1006,TX001007,AC00255,353.68,2023-11-06 16:32:58,Debit,Las Vegas,D000614,M030,145,1
1007,TX001008,AC00311,297.15,2023-10-12 18:11:27,Debit,Phoenix,D000273,M034,178,1
1008,TX001009,AC00075,647.85,2023-12-04 16:31:42,Debit,Omaha,D000574,M034,121,1
1009,TX001010,AC00013,75.04,2023-07-27 17:04:46,Debit,El Paso,D000037,M056,178,1
1010,TX001011,AC00247,273.92,2023-05-08 17:54:56,Debit,Virginia Beach,D000602,M086,35,1
1011,TX001012,AC00329,215.8,2023-05-18 16:03:58,Credit,Jacksonville,D000273,M073,66,1
1012,TX001013,AC00257,963.77,2023-07-11 16:45:22,Debit,Louisville,D000382,M055,248,1
1013,TX001014,AC00414,420.6,2023-04-17 16:10:19,Debit,Louisville,D000124,M086,55,1
1014,TX001015,AC00011,688.36,2023-06-30 16:31:49,Credit,Memphis,D000235,M007,22,1
1015,TX001016,AC00416,285.18,2023-03-08 16:39:14,Credit,Sacramento,D000515,M084,150,1
1016,TX001017,AC00174,213.55,2023-03-30 16:00:25,Debit,Boston,D000680,M077,15,1
1017,TX001018,AC00218,463.11,2023-09-26 16:50:05,Credit,Las Vegas,D000210,M078,159,1
1018,TX001019,AC00323,150.03,2023-07-10 16:17:21,Debit,Columbus,D000325,M059,176,1
1019,TX001020,AC00209,428.61,2023-10-09 16:00:26,Debit,Fresno,D000273,M049,131,1
1020,TX001021,AC00337,309.56,2023-06-05 17:29:48,Debit,Charlotte,D000591,M094,147,1
1021,TX001022,AC00083,377.08,2023-02-15 17:33:23,Credit,Mesa,D000124,M090,71,1
1022,TX001023,AC00246,77.25,2023-12-22 17:49:57,Debit,Virginia Beach,D000142,M059,157,1
1023,TX001024,AC00194,146.92,2023-09-08 16:28:54,Debit,Portland,D000522,M003,272,1
1024,TX001025,AC00361,126.6,2023-05-26 16:00:45,Debit,San Antonio,D000634,M031,146,1
1025,TX001026,AC00214,101.34,2023-03-03 17:49:53,Debit,Boston,D000501,M068,46,1
1026,TX001027,AC00204,184.97,2023-06-26 16:46:41,Debit,Denver,D000180,M012,268,1
1027,TX001028,AC00394,451.15,2023-02-27 16:47:50,Debit,Colorado Springs,D000245,M094,175,1
1028,TX001029,AC00002,516.47,2023-12-21 17:00:50,Credit,Charlotte,D000420,M026,94,1
1029,TX001030,AC00337,880.04,2023-10-30 18:58:42,Debit,Sacramento,D000057,M093,29,1
1030,TX001031,AC00184,353.69,2023-08-22 16:49:26,Debit,San Jose,D000474,M068,163,1
1031,TX001032,AC00258,66.69,2023-11-01 16:03:17,Credit,San Antonio,D000624,M043,140,1
1032,TX001033,AC00164,95.75,2023-07-12 16:54:53,Debit,Los Angeles,D000040,M064,169,1
1033,TX001034,AC00032,43.91,2023-08-17 18:31:23,Debit,Albuquerque,D000515,M073,86,1
1034,TX001035,AC00092,98.03,2023-12-18 18:41:26,Debit,El Paso,D000697,M095,165,1
1035,TX001036,AC00485,617.66,2023-02-16 17:05:58,Debit,Boston,D000253,M057,128,1
1036,TX001037,AC00067,888.57,2023-06-13 16:24:43,Debit,San Antonio,D000365,M092,102,1
1037,TX001038,AC00005,107.48,2023-12-04 18:01:53,Debit,Omaha,D000221,M080,129,1
1038,TX001039,AC00291,36.57,2023-08-07 16:49:34,Debit,Omaha,D000617,M051,69,1
1039,TX001040,AC00284,575.62,2023-06-12 18:30:51,Debit,Oklahoma City,D000682,M081,129,1
1040,TX001041,AC00024,84.89,2023-05-22 17:27:11,Debit,San Jose,D000618,M018,70,1
1041,TX001042,AC00310,832.3,2023-07-12 16:55:44,Credit,Austin,D000153,M061,86,1
1042,TX001043,AC00246,180.65,2023-12-04 17:54:09,Debit,Charlotte,D000552,M012,38,5
1043,TX001044,AC00463,7.76,2023-03-27 17:16:08,Credit,Las Vegas,D000376,M091,84,1
1044,TX001045,AC00318,109.3,2023-08-02 16:52:15,Debit,Fort Worth,D000006,M020,27,1
1045,TX001046,AC00474,230.08,2023-05-01 16:23:40,Debit,Austin,D000045,M006,124,1
1046,TX001047,AC00192,361.92,2023-02-20 16:08:48,Debit,Detroit,D000647,M018,111,1
1047,TX001048,AC00100,71.29,2023-02-02 17:02:05,Debit,Chicago,D000345,M075,55,2
1048,TX001049,AC00407,122.45,2023-01-16 16:50:13,Debit,New York,D000505,M065,98,1
1049,TX001050,AC00276,642.53,2023-08-14 16:36:43,Debit,Mesa,D000202,M048,128,1
1050,TX001051,AC00420,62.86,2023-05-08 16:24:00,Debit,Houston,D000271,M090,31,1
1051,TX001052,AC00228,175.21,2023-12-21 18:44:40,Credit,Mesa,D000059,M049,69,1
1052,TX001053,AC00022,168.0,2023-08-24 16:01:40,Credit,Tucson,D000669,M053,11,1
1053,TX001054,AC00052,11.46,2023-10-09 16:50:41,Debit,Chicago,D000232,M056,73,1
1054,TX001055,AC00151,382.07,2023-06-05 17:48:07,Credit,Omaha,D000318,M091,147,1
1055,TX001056,AC00317,13.48,2023-09-20 17:49:53,Debit,Las Vegas,D000279,M094,20,3
1056,TX001057,AC00348,65.32,2023-11-02 16:15:50,Debit,Mesa,D000684,M094,54,1
1057,TX001058,AC00191,83.07,2023-01-06 16:13:53,Debit,Miami,D000182,M026,291,4
1058,TX001059,AC00120,730.1,2023-07-25 18:04:46,Credit,Chicago,D000453,M053,93,1
1059,TX001060,AC00487,85.31,2023-12-11 16:06:04,Debit,Kansas City,D000332,M019,27,1
1060,TX001061,AC00173,726.61,2023-11-03 16:31:22,Debit,Phoenix,D000141,M081,277,1
1061,TX001062,AC00089,130.4,2023-04-03 16:31:32,Debit,Raleigh,D000373,M024,63,1
1062,TX001063,AC00456,68.1,2023-01-02 16:00:06,Debit,Milwaukee,D000235,M089,47,1
1063,TX001064,AC00025,65.26,2023-12-08 17:05:35,Debit,Sacramento,D000489,M026,72,1
1064,TX001065,AC00158,191.62,2023-07-28 17:19:48,Debit,Jacksonville,D000663,M016,51,1
1065,TX001066,AC00041,212.88,2023-05-19 18:44:23,Debit,Fresno,D000663,M062,122,1
1066,TX001067,AC00458,88.38,2023-01-17 16:10:33,Debit,Virginia Beach,D000100,M026,138,1
1067,TX001068,AC00248,48.77,2023-06-15 17:49:07,Credit,Austin,D000273,M013,51,1
1068,TX001069,AC00356,289.1,2023-07-11 16:08:55,Debit,Baltimore,D000601,M064,206,1
1069,TX001070,AC00065,390.09,2023-10-09 16:52:40,Debit,El Paso,D000589,M057,49,1
1070,TX001071,AC00249,48.29,2023-09-25 17:58:54,Debit,San Diego,D000295,M060,242,1
1071,TX001072,AC00497,333.83,2023-07-31 17:46:50,Debit,Fresno,D000063,M097,135,1
1072,TX001073,AC00045,1074.29,2023-01-05 16:43:14,Debit,Portland,D000147,M081,79,1
1073,TX001074,AC00442,100.27,2023-07-10 17:25:41,Debit,Miami,D000298,M045,51,1
1074,TX001075,AC00248,44.54,2023-10-16 16:23:58,Debit,San Antonio,D000046,M048,164,1
1075,TX001076,AC00078,1156.18,2023-09-21 16:11:47,Credit,Phoenix,D000022,M054,40,1
1076,TX001077,AC00345,82.17,2023-12-18 18:25:05,Debit,Fort Worth,D000669,M096,21,1
1077,TX001078,AC00331,1045.45,2023-10-30 16:45:47,Debit,Baltimore,D000547,M036,150,1
1078,TX001079,AC00332,447.42,2023-12-18 16:32:56,Debit,Charlotte,D000279,M056,65,1
1079,TX001080,AC00448,590.26,2023-06-19 16:20:40,Credit,Austin,D000519,M089,48,1
1080,TX001081,AC00102,192.73,2023-10-16 16:51:25,Debit,Milwaukee,D000391,M027,157,1
1081,TX001082,AC00200,146.01,2023-04-25 16:28:35,Debit,San Francisco,D000270,M017,269,1
1082,TX001083,AC00200,136.05,2023-01-23 16:19:25,Debit,Atlanta,D000362,M068,63,3
1083,TX001084,AC00086,11.57,2023-12-20 16:17:16,Credit,New York,D000550,M037,64,1
1084,TX001085,AC00139,102.34,2023-05-18 16:19:38,Debit,San Antonio,D000376,M076,78,1
1085,TX001086,AC00154,7.82,2023-01-09 17:56:30,Debit,Boston,D000063,M090,273,1
1086,TX001087,AC00403,79.43,2023-07-24 17:30:24,Debit,Dallas,D000393,M009,72,1
1087,TX001088,AC00330,386.97,2023-01-31 16:51:55,Debit,Raleigh,D000324,M098,137,1
1088,TX001089,AC00362,51.22,2023-06-29 16:11:08,Debit,Fresno,D000083,M040,82,1
1089,TX001090,AC00423,256.05,2023-06-07 16:26:52,Debit,Nashville,D000304,M009,35,1
1090,TX001091,AC00286,7.79,2023-06-16 17:33:15,Debit,Los Angeles,D000214,M097,298,1
1091,TX001092,AC00332,233.71,2023-10-03 17:06:56,Debit,Louisville,D000476,M073,11,1
1092,TX001093,AC00080,176.37,2023-01-16 16:38:57,Debit,Boston,D000501,M057,126,1
1093,TX001094,AC00150,122.63,2023-04-20 18:39:10,Debit,Milwaukee,D000112,M029,153,1
1094,TX001095,AC00441,86.41,2023-03-27 17:54:30,Debit,Fresno,D000061,M099,125,1
1095,TX001096,AC00196,21.57,2023-10-26 16:11:13,Debit,San Francisco,D000655,M071,71,1
1096,TX001097,AC00444,82.67,2023-08-25 16:40:17,Debit,Milwaukee,D000466,M014,46,1
1097,TX001098,AC00295,451.35,2023-09-05 18:45:04,Credit,Baltimore,D000440,M028,223,1
1098,TX001099,AC00157,299.42,2023-12-04 17:25:18,Credit,San Jose,D000516,M005,53,1
1099,TX001100,AC00456,543.47,2023-08-14 17:18:07,Debit,Los Angeles,D000388,M092,122,1
1100,TX001101,AC00271,346.76,2023-12-29 16:32:37,Credit,San Jose,D000299,M055,116,1
1101,TX001102,AC00462,47.48,2023-02-20 16:47:23,Debit,El Paso,D000198,M027,66,1
1102,TX001103,AC00310,64.92,2023-05-19 18:47:11,Debit,Atlanta,D000110,M082,236,1
1103,TX001104,AC00189,350.72,2023-08-02 16:37:39,Credit,Fresno,D000679,M035,48,1
1104,TX001105,AC00328,3.8,2023-08-01 16:13:25,Debit,Charlotte,D000286,M057,174,1
1105,TX001106,AC00057,22.54,2023-08-29 16:19:14,Debit,El Paso,D000075,M044,42,1
1106,TX001107,AC00360,767.14,2023-08-29 16:24:23,Credit,Mesa,D000441,M039,38,1
1107,TX001108,AC00209,167.47,2023-12-01 17:45:19,Debit,Sacramento,D000002,M024,103,1
1108,TX001109,AC00390,43.65,2023-10-30 16:23:34,Credit,Charlotte,D000236,M066,212,1
1109,TX001110,AC00061,391.08,2023-04-28 17:12:06,Debit,Fresno,D000290,M029,105,1
1110,TX001111,AC00345,390.77,2023-10-30 16:02:32,Debit,Portland,D000548,M045,34,1
1111,TX001112,AC00254,508.16,2023-03-28 18:19:10,Debit,Mesa,D000010,M038,131,1
1112,TX001113,AC00271,36.76,2023-04-10 16:51:43,Credit,Philadelphia,D000380,M053,108,1
1113,TX001114,AC00451,332.33,2023-06-20 17:05:38,Debit,Kansas City,D000128,M039,101,1
1114,TX001115,AC00061,362.09,2023-02-27 16:59:07,Debit,New York,D000449,M093,31,1
1115,TX001116,AC00245,42.58,2023-02-06 16:32:53,Debit,San Jose,D000388,M057,80,1
1116,TX001117,AC00105,122.35,2023-04-12 17:50:15,Credit,Atlanta,D000649,M008,188,1
1117,TX001118,AC00122,248.66,2023-02-03 17:46:54,Debit,Chicago,D000129,M058,113,1
1118,TX001119,AC00202,461.25,2023-08-28 17:32:47,Credit,Sacramento,D000612,M044,171,1
1119,TX001120,AC00423,61.77,2023-09-28 17:06:32,Debit,Charlotte,D000327,M082,49,1
1120,TX001121,AC00362,268.92,2023-08-14 16:32:28,Debit,Chicago,D000127,M022,148,1
1121,TX001122,AC00426,303.97,2023-02-02 16:55:25,Debit,Fort Worth,D000215,M056,77,5
1122,TX001123,AC00204,219.02,2024-01-01 16:30:58,Credit,San Diego,D000442,M093,68,1
1123,TX001124,AC00369,125.14,2023-08-28 17:19:18,Debit,Baltimore,D000133,M080,31,1
1124,TX001125,AC00365,47.6,2023-02-23 18:42:51,Debit,Austin,D000591,M026,115,1
1125,TX001126,AC00063,592.82,2023-09-14 17:25:49,Debit,Memphis,D000450,M076,248,1
1126,TX001127,AC00455,372.5,2023-10-16 18:15:48,Debit,Nashville,D000628,M073,211,1
1127,TX001128,AC00415,4.72,2023-04-17 16:03:52,Debit,Fort Worth,D000610,M051,20,1
1128,TX001129,AC00279,144.93,2023-05-16 16:32:00,Debit,Fresno,D000136,M093,74,1
1129,TX001130,AC00262,316.56,2023-08-29 18:30:14,Debit,Denver,D000457,M052,261,1
1130,TX001131,AC00306,9.18,2023-07-06 18:10:59,Debit,San Francisco,D000535,M096,140,1
1131,TX001132,AC00164,421.25,2023-01-05 16:13:59,Debit,Fort Worth,D000422,M007,66,1
1132,TX001133,AC00236,185.71,2023-08-07 16:15:16,Debit,Virginia Beach,D000635,M084,194,1
1133,TX001134,AC00095,1432.02,2023-09-08 17:50:09,Debit,Louisville,D000263,M081,138,1
1134,TX001135,AC00016,26.27,2023-03-17 16:22:52,Credit,Portland,D000332,M027,177,1
1135,TX001136,AC00386,297.03,2023-09-08 17:08:30,Debit,Austin,D000329,M041,151,1
1136,TX001137,AC00032,341.67,2023-03-06 16:45:24,Debit,Omaha,D000160,M037,96,5
1137,TX001138,AC00152,99.52,2023-04-10 17:49:04,Debit,San Diego,D000335,M083,127,1
1138,TX001139,AC00020,881.1,2023-11-13 16:46:06,Debit,Phoenix,D000309,M093,16,1
1139,TX001140,AC00360,139.69,2023-06-15 17:22:42,Debit,Indianapolis,D000502,M025,180,1
1140,TX001141,AC00286,42.72,2023-08-17 16:55:10,Debit,Nashville,D000193,M001,143,1
1141,TX001142,AC00241,112.72,2023-03-27 16:34:18,Debit,Washington,D000602,M028,17,1
1142,TX001143,AC00331,568.88,2023-02-10 16:28:47,Debit,Nashville,D000321,M076,105,1
1143,TX001144,AC00258,189.03,2023-04-20 17:54:10,Debit,Oklahoma City,D000074,M046,50,1
1144,TX001145,AC00040,199.8,2023-07-24 16:18:50,Debit,Detroit,D000138,M038,163,1
1145,TX001146,AC00143,189.08,2023-03-13 16:13:13,Debit,Miami,D000641,M011,238,1
1146,TX001147,AC00068,958.9,2023-07-04 16:30:15,Debit,Memphis,D000183,M097,135,1
1147,TX001148,AC00052,409.59,2023-03-20 16:08:11,Debit,Albuquerque,D000430,M042,50,1
1148,TX001149,AC00352,349.34,2023-01-09 16:53:25,Credit,Indianapolis,D000402,M047,245,1
1149,TX001150,AC00254,283.15,2023-08-11 16:31:43,Debit,Baltimore,D000383,M089,180,1
1150,TX001151,AC00100,151.82,2023-07-17 16:32:45,Debit,Chicago,D000347,M013,105,1
1151,TX001152,AC00412,438.59,2023-10-30 17:48:09,Debit,San Jose,D000347,M035,103,1
